label,time,time,time,memory,memory,memory,parent_labels
,min,mean,max,min,mean,max,first
conn_removal,0.5805379739031196,2.379980728267692,5.808152602054179,0.3771820068359375,1.5352559661865235,3.6980514526367188,processing
connectome_manipulation_main,211.95929815608542,211.95929815608542,211.95929815608542,0.017803192138671875,0.017803192138671875,0.017803192138671875,
processing,1.9127345118904486,8.80464165848447,58.04533406405244,0.7341270446777344,2.898585777282715,6.888126373291016,
write_to_parquet,1.0340148860123008,5.590939918968361,54.467663043993525,0.03437042236328125,0.052484054565429684,0.0969390869140625,processing
